symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
DHI,2024,1,2024Q1,4815,2024-01-23,D. R. Horton,Consumer Cyclical,Residential Construction,55961,-3.6906
DIS,2024,1,2024Q1,6364,2024-02-07,Walt Disney Company (The),Communication Services,Entertainment,52673,16.8751
DLR,2024,1,2024Q1,3505,2024-05-02,Digital Realty,Real Estate,REIT - Office,54353,6.3218
DLTR,2024,1,2024Q1,4077,2024-06-05,Dollar Tree,Consumer Defensive,Discount Stores,48871,-11.4214
DOW,2024,1,2024Q1,2961,2024-04-25,Dow Inc.,Basic Materials,Chemicals,46411,-2.1938
DPZ,2024,1,2024Q1,2751,2024-04-29,Domino's,Consumer Cyclical,Restaurants,52041,5.7868
DRI,2024,1,2024Q1,5698,2023-09-21,Darden Restaurants,Consumer Cyclical,Restaurants,72382,-1.7262
DTE,2024,1,2024Q1,6709,2024-04-25,DTE Energy,Utilities,Regulated Electric,45239,0.6992
DVA,2024,1,2024Q1,4485,2024-05-02,DaVita,Healthcare,Medical - Care Facilities,31699,-0.703
DVN,2024,1,2024Q1,5269,2024-05-02,Devon Energy,Energy,Oil & Gas Exploration & Production,54849,-9.6032
DXCM,2024,1,2024Q1,2761,2024-04-25,Dexcom,Healthcare,Medical - Devices,62103,-15.5351
EBAY,2024,1,2024Q1,5000,2024-05-01,eBay,Consumer Cyclical,Specialty Retail,50219,2.0956
ECL,2024,1,2024Q1,5929,2024-04-30,Ecolab,Basic Materials,Chemicals - Specialty,44734,9.0269
EIX,2024,1,2024Q1,6719,2024-04-30,Edison International,Utilities,Regulated Electric,36397,3.3634
EMR,2024,1,2024Q1,6547,2024-02-07,Emerson Electric,Industrials,Industrial - Machinery,47390,19.4568
EOG,2024,1,2024Q1,5187,2024-05-03,EOG Resources,Energy,Oil & Gas Exploration & Production,58864,-9.651
EQIX,2024,1,2024Q1,3714,2024-05-09,Equinix,Real Estate,REIT - Specialty,60135,-3.8282
EQT,2024,1,2024Q1,2439,2024-04-24,EQT Corporation,Energy,Oil & Gas Exploration & Production,52291,7.0563
ERIE,2024,1,2024Q1,2162,2024-04-25,Erie Indemnity,Financial Services,Insurance - Brokers,10877,-6.5803
ES,2024,1,2024Q1,4289,2024-05-02,Eversource Energy,Utilities,Regulated Electric,43212,-4.2356
ESS,2024,1,2024Q1,3815,2024-05-01,Essex Property Trust,Real Estate,REIT - Residential,39010,11.7563
ETR,2024,1,2024Q1,6739,2024-04-24,Entergy,Utilities,Regulated Electric,40196,2.5005
EVRG,2024,1,2024Q1,3120,2024-05-09,Evergy,Utilities,Regulated Electric,50063,-2.199
EW,2024,1,2024Q1,4168,2024-04-25,Edwards Lifesciences,Healthcare,Medical - Devices,57438,-2.1702
EXC,2024,1,2024Q1,6749,2024-05-02,Exelon,Utilities,Regulated Electric,32254,-6.0782
EXE,2024,1,2024Q1,2084,2024-05-01,Expand Energy,Energy,Oil & Gas Exploration & Production,35228,-4.2612
EXR,2024,1,2024Q1,3593,2024-05-01,Extra Space Storage,Real Estate,REIT - Industrial,42337,18.0593
F,2024,1,2024Q1,6759,2024-04-24,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,53670,-6.7233
FANG,2024,1,2024Q1,3013,2024-05-01,Diamondback Energy,Energy,Oil & Gas Exploration & Production,31978,-5.3597
FDX,2024,1,2024Q1,6264,2023-09-20,FedEx,Industrials,Integrated Freight & Logistics,57089,-1.3053
FE,2024,1,2024Q1,5551,2024-04-26,FirstEnergy,Utilities,Regulated Electric,47453,0.9334
FICO,2024,1,2024Q1,2361,2024-01-25,Fair Isaac,Technology,Software - Application,36130,-0.1238
FIS,2024,1,2024Q1,4679,2024-05-06,Fidelity National Information Services,Technology,Information Technology Services,12356,8.5593
FISV,2024,1,2024Q1,5123,2024-04-23,"Fiserv, Inc.",Technology,Information Technology Services,44435,0.3427
FOX,2024,1,2024Q1,2971,2023-11-02,Fox Corporation (Class B),Communication Services,Entertainment,32365,-0.8961
FOXA,2024,1,2024Q1,2982,2023-11-02,Fox Corporation (Class A),Communication Services,Entertainment,32365,-2.2324
FRT,2024,1,2024Q1,3573,2024-05-02,Federal Realty Investment Trust,Real Estate,REIT - Retail,40029,-4.2227
FTNT,2024,1,2024Q1,3057,2024-05-02,Fortinet,Technology,Software - Infrastructure,56063,-6.5951
FTV,2024,1,2024Q1,3454,2024-04-24,Fortive,Technology,"Hardware, Equipment & Parts",54376,-9.2255
GD,2024,1,2024Q1,6768,2024-04-24,General Dynamics,Industrials,Aerospace & Defense,38369,1.896
GEHC,2024,1,2024Q1,2391,2024-04-30,GE HealthCare,Healthcare,Medical - Healthcare Information Services,52668,-14.5829
GEN,2024,1,2024Q1,4908,2023-08-04,Gen Digital,Technology,Software - Infrastructure,42077,-5.4726
GEV,2024,1,2024Q1,2229,2024-04-25,GE Vernova,Utilities,Renewable Utilities,38247,10.877
GLW,2024,1,2024Q1,5736,2024-04-30,Corning Inc.,Technology,"Hardware, Equipment & Parts",45673,19.635
GM,2024,1,2024Q1,3917,2024-04-23,General Motors,Consumer Cyclical,Auto - Manufacturers,57098,5.5774
GNRC,2024,1,2024Q1,2651,2024-05-01,Generac,Industrials,Industrial - Machinery,70061,0.1471
GPC,2024,1,2024Q1,6453,2024-04-18,Genuine Parts Company,Consumer Cyclical,Specialty Retail,51520,0.0486
GPN,2024,1,2024Q1,3515,2024-05-01,Global Payments,Industrials,Specialty Business Services,63390,-23.7273
GS,2024,1,2024Q1,5010,2024-04-15,Goldman Sachs,Financial Services,Financial - Capital Markets,53391,18.0544
GWW,2024,1,2024Q1,6230,2024-04-25,W. W. Grainger,Industrials,Industrial - Distribution,31740,-6.8944
HAL,2024,1,2024Q1,6799,2024-04-23,Halliburton,Energy,Oil & Gas Equipment & Services,47091,-13.5331
HAS,2024,1,2024Q1,6120,2024-04-24,Hasbro,Consumer Cyclical,Leisure,51478,0.43
HCA,2024,1,2024Q1,3745,2024-04-26,HCA Healthcare,Healthcare,Medical - Care Facilities,38816,8.64
HD,2024,1,2024Q1,5971,2024-05-14,Home Depot (The),Consumer Cyclical,Home Improvement,51048,0.1554
HIG,2024,1,2024Q1,6809,2024-04-26,Hartford (The),Financial Services,Insurance - Diversified,53611,1.7963
HLT,2024,1,2024Q1,3274,2024-04-24,Hilton Worldwide,Consumer Cyclical,Travel Lodging,50042,2.096
HOLX,2024,1,2024Q1,3544,2024-02-01,Hologic,Healthcare,Medical - Instruments & Supplies,52496,2.6072
HOOD,2024,1,2024Q1,2014,2024-05-08,"Robinhood Markets, Inc.",Financial Services,Financial - Capital Markets,37886,23.9022
HSIC,2024,1,2024Q1,3724,2024-05-07,Henry Schein,Healthcare,Medical - Distribution,54218,-2.8892
HST,2024,1,2024Q1,4617,2024-05-02,Host Hotels & Resorts,Real Estate,REIT - Hotel & Motel,45559,-5.414
HUBB,2024,1,2024Q1,2289,2024-04-30,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,44018,-5.8204
HUM,2024,1,2024Q1,3967,2024-04-24,Humana,Healthcare,Medical - Healthcare Plans,49393,8.3694
ICE,2024,1,2024Q1,4575,2024-05-02,Intercontinental Exchange,Financial Services,Financial - Data & Stock Exchanges,55333,5.4321
IEX,2024,1,2024Q1,2892,2024-04-24,IDEX Corporation,Industrials,Industrial - Machinery,42108,-12.4295
IFF,2024,1,2024Q1,6414,2024-05-07,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,51264,1.7492
INTU,2024,1,2024Q1,5177,2023-11-28,Intuit,Technology,Software - Application,55258,8.2698
INVH,2024,1,2024Q1,2469,2024-05-01,Invitation Homes,Real Estate,REIT - Residential,55066,2.4269
IP,2024,1,2024Q1,6851,2024-04-25,International Paper,Consumer Cyclical,Packaging & Containers,45152,31.3099
IPG,2024,1,2024Q1,5851,2024-04-24,Interpublic Group of Companies (The),Communication Services,Advertising Agencies,45531,-0.7744
IQV,2024,1,2024Q1,3192,2024-05-02,IQVIA,Healthcare,Medical - Diagnostics & Research,41222,-8.6675
IR,2024,1,2024Q1,2791,2024-05-03,Ingersoll Rand,Industrials,Industrial - Machinery,52683,0.4847
ISRG,2024,1,2024Q1,4515,2024-04-18,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,51620,8.381
J,2024,1,2024Q1,4555,2024-02-06,Jacobs Solutions,Industrials,Engineering & Construction,40560,9.9364
JBHT,2024,1,2024Q1,3694,2024-04-16,J.B. Hunt,Industrials,Integrated Freight & Logistics,56985,-14.2303
JKHY,2024,1,2024Q1,3036,2023-11-08,Jack Henry & Associates,Technology,Information Technology Services,56606,13.8325
JNJ,2024,1,2024Q1,6463,2024-04-16,Johnson & Johnson,Healthcare,Drug Manufacturers - General,54772,-2.1343
JPM,2024,1,2024Q1,6424,2024-04-12,JPMorgan Chase,Financial Services,Banks - Diversified,58832,2.7017
K,2024,1,2024Q1,1525,2024-05-02,Kellanova,Consumer Defensive,Food Confectioners,56063,0.9477
KDP,2024,1,2024Q1,2479,2024-04-25,Keurig Dr Pepper,Consumer Defensive,Beverages - Non-Alcoholic,46013,7.081
KEY,2024,1,2024Q1,5809,2024-04-18,KeyCorp,Financial Services,Banks - Regional,55214,-0.4158
KEYS,2024,1,2024Q1,3047,2024-02-20,Keysight Technologies,Technology,"Hardware, Equipment & Parts",54851,0.272
KLAC,2024,1,2024Q1,5573,2023-10-25,KLA Corporation,Technology,Semiconductors,52386,17.4985
KMB,2024,1,2024Q1,6861,2024-04-23,Kimberly-Clark,Consumer Defensive,Household & Personal Products,39356,6.1351
KMI,2024,1,2024Q1,4048,2024-04-17,Kinder Morgan,Energy,Oil & Gas Midstream,29742,7.4053
KO,2024,1,2024Q1,6871,2024-04-30,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,48321,1.354
KR,2024,1,2024Q1,6880,2024-06-20,Kroger,Consumer Defensive,Grocery Stores,53877,4.521
L,2024,1,2024Q1,1451,2024-05-05,Loews Corporation,Financial Services,Insurance - Property & Casualty,13958,-0.2618
LHX,2024,1,2024Q1,4433,2024-04-26,L3Harris,Industrials,Aerospace & Defense,46581,6.7805
LII,2024,1,2024Q1,2118,2024-04-24,Lennox International,Industrials,Construction,59003,3.1238
LIN,2024,1,2024Q1,5861,2024-05-02,Linde plc,Basic Materials,Chemicals - Specialty,49355,-1.281
LKQ,2024,1,2024Q1,3495,2024-04-23,LKQ Corporation,Consumer Cyclical,Auto - Parts,42090,-13.7339
LLY,2024,1,2024Q1,6494,2024-04-30,Lilly (Eli),Healthcare,Drug Manufacturers - General,55555,17.6479
LOW,2024,1,2024Q1,6140,2024-05-21,Lowe's,Consumer Cyclical,Home Improvement,56345,-6.6675
LRCX,2024,1,2024Q1,4028,2023-10-18,Lam Research,Technology,Semiconductors,57622,12.4416
LULU,2024,1,2024Q1,2298,2024-06-05,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,51659,-7.5486
LUV,2024,1,2024Q1,5777,2024-04-25,Southwest Airlines,Industrials,"Airlines, Airports & Air Services",77529,-5.2901
LVS,2024,1,2024Q1,2872,2024-04-17,Las Vegas Sands,Consumer Cyclical,"Gambling, Resorts & Casinos",53302,-10.3524
LW,2024,1,2024Q1,3024,2023-10-05,Lamb Weston,Consumer Defensive,Packaged Foods,40811,5.7575
LYV,2024,1,2024Q1,2811,2024-05-02,Live Nation Entertainment,Communication Services,Entertainment,27064,2.447
MAA,2024,1,2024Q1,3384,2024-05-02,Mid-America Apartment Communities,Real Estate,REIT - Residential,61171,6.6605
MAS,2024,1,2024Q1,6240,2024-04-24,Masco,Industrials,Construction,48277,-8.0674
MCD,2024,1,2024Q1,6504,2024-04-30,McDonald's,Consumer Cyclical,Restaurants,56765,-6.9713
MCHP,2024,1,2024Q1,4587,2023-08-03,Microchip Technology,Technology,Semiconductors,45154,-12.9245
MCO,2024,1,2024Q1,5481,2024-05-02,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,64917,9.4478
META,2024,1,2024Q1,3835,2024-04-24,Meta Platforms,Communication Services,Internet Content & Information,53331,-0.1094
MGM,2024,1,2024Q1,3212,2024-05-01,MGM Resorts,Consumer Cyclical,"Gambling, Resorts & Casinos",47658,0.2516
MKC,2024,1,2024Q1,4918,2024-03-26,McCormick & Company,Consumer Defensive,Packaged Foods,68093,8.0355
MLM,2024,1,2024Q1,3785,2024-04-30,Martin Marietta Materials,Basic Materials,Construction Materials,52843,-7.6098
MMM,2024,1,2024Q1,6899,2024-04-30,3M,Industrials,Conglomerates,59489,9.8199
MNST,2024,1,2024Q1,4038,2024-05-02,Monster Beverage,Consumer Defensive,Beverages - Non-Alcoholic,40376,-7.979
MO,2024,1,2024Q1,6909,2024-04-25,Altria,Consumer Defensive,Tobacco,38107,8.8071
MOH,2024,1,2024Q1,2529,2024-04-25,Molina Healthcare,Healthcare,Medical - Healthcare Plans,48152,-15.7454
MOS,2024,1,2024Q1,4108,2024-05-02,Mosaic Company (The),Basic Materials,Agricultural Inputs,49884,-9.2549
MS,2024,1,2024Q1,5842,2024-04-16,Morgan Stanley,Financial Services,Financial - Capital Markets,44917,11.8175
MSCI,2024,1,2024Q1,3130,2024-04-23,MSCI,Financial Services,Financial - Data & Stock Exchanges,45273,-3.2727
MSFT,2024,1,2024Q1,5799,2023-10-24,Microsoft,Technology,Software - Infrastructure,54056,12.2288
MSI,2024,1,2024Q1,6929,2024-05-02,Motorola Solutions,Technology,Communication Equipment,30092,13.8532
MTD,2024,1,2024Q1,3434,2024-05-10,Mettler Toledo,Healthcare,Medical - Diagnostics & Research,56861,10.5687
MU,2024,1,2024Q1,5767,2023-12-20,Micron Technology,Technology,Semiconductors,47064,7.5105
NCLH,2024,1,2024Q1,3162,2024-05-01,Norwegian Cruise Line Holdings,Consumer Cyclical,Travel Services,52259,-5.3911
NDSN,2024,1,2024Q1,2539,2024-02-22,Nordson Corporation,Industrials,Industrial - Machinery,36705,3.6073
NEE,2024,1,2024Q1,6384,2024-04-23,NextEra Energy,Utilities,Regulated Electric,46591,17.9758
NEM,2024,1,2024Q1,6514,2024-04-25,Newmont,Basic Materials,Gold,46539,4.5596
NFLX,2024,1,2024Q1,4188,2024-04-18,Netflix,Communication Services,Entertainment,45545,3.7995
NI,2024,1,2024Q1,5260,2024-05-08,NiSource,Utilities,Regulated Gas,34653,-2.5129
NKE,2024,1,2024Q1,5941,2023-09-28,"Nike, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,55166,18.3867
NOC,2024,1,2024Q1,6939,2024-04-25,Northrop Grumman,Industrials,Aerospace & Defense,48350,-7.2761
NOW,2024,1,2024Q1,2863,2024-04-24,ServiceNow,Technology,Software - Application,56500,-6.3621
NTRS,2024,1,2024Q1,5512,2024-04-16,Northern Trust,Financial Services,Asset Management,42533,-2.3653
NUE,2024,1,2024Q1,6100,2024-04-23,Nucor,Basic Materials,Steel,54420,-15.6239
NVDA,2024,1,2024Q1,5082,2023-05-24,Nvidia,Technology,Semiconductors,54208,38.8671
NWS,2024,1,2024Q1,3654,2023-11-09,News Corp (Class B),Communication Services,Entertainment,39343,11.8386
ODFL,2024,1,2024Q1,2843,2024-04-24,Old Dominion,Industrials,Trucking,60782,-22.5465
OKE,2024,1,2024Q1,4229,2024-05-01,ONEOK,Energy,Oil & Gas Midstream,43163,-0.455
OMC,2024,1,2024Q1,5522,2024-04-16,Omnicom Group,Communication Services,Advertising Agencies,47000,-0.2639
ON,2024,1,2024Q1,2489,2024-04-29,ON Semiconductor,Technology,Semiconductors,49694,8.6982
ORCL,2024,1,2024Q1,5909,2023-09-11,Oracle Corporation,Technology,Software - Infrastructure,30729,-18.5542
OTIS,2024,1,2024Q1,2781,2024-04-24,Otis Worldwide,Industrials,Industrial - Machinery,43102,1.9904
OXY,2024,1,2024Q1,6958,2024-05-08,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,44365,-0.6753
PAYC,2024,1,2024Q1,2801,2024-05-01,Paycom,Technology,Software - Application,40219,-23.3355
PCAR,2024,1,2024Q1,6274,2024-04-30,Paccar,Industrials,Agricultural - Machinery,26785,-6.0894
PCG,2024,1,2024Q1,2449,2024-04-25,PG&E Corporation,Utilities,Regulated Electric,47926,6.1765
PEG,2024,1,2024Q1,6968,2024-04-30,Public Service Enterprise Group,Utilities,Regulated Electric,49358,6.4103
PEP,2024,1,2024Q1,6978,2024-04-23,PepsiCo,Consumer Defensive,Beverages - Non-Alcoholic,31051,-1.6831
PFE,2024,1,2024Q1,6988,2024-05-01,Pfizer,Healthcare,Drug Manufacturers - General,75394,7.9235
PFG,2024,1,2024Q1,5020,2024-04-26,Principal Financial Group,Financial Services,Insurance - Diversified,52774,-2.2699
PGR,2024,1,2024Q1,5593,2024-05-07,Progressive Corporation,Financial Services,Insurance - Property & Casualty,50581,-2.1623
PH,2024,1,2024Q1,6037,2023-11-02,Parker Hannifin,Industrials,Industrial - Machinery,51834,22.4391
PKG,2024,1,2024Q1,3222,2024-04-23,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,42440,1.9131
PLTR,2024,1,2024Q1,2172,2024-05-06,Palantir Technologies,Technology,Software - Infrastructure,39229,1.3883
PM,2024,1,2024Q1,4534,2024-04-23,Philip Morris International,Consumer Defensive,Tobacco,51873,10.6421
PNC,2024,1,2024Q1,5961,2024-04-16,PNC Financial Services,Financial Services,Banks - Regional,45567,1.0698
PODD,2024,1,2024Q1,2381,2024-05-09,Insulet Corporation,Healthcare,Medical - Devices,61530,15.8959
POOL,2024,1,2024Q1,2701,2024-04-25,Pool Corporation,Industrials,Industrial - Distribution,55722,-9.6796
PPG,2024,1,2024Q1,7009,2024-04-19,PPG Industries,Basic Materials,Chemicals - Specialty,52497,-2.5535
PPL,2024,1,2024Q1,5092,2024-05-01,PPL Corporation,Utilities,Regulated Electric,26542,2.4399
PRU,2024,1,2024Q1,5030,2024-05-01,Prudential Financial,Financial Services,Insurance - Life,52050,3.1589
PSA,2024,1,2024Q1,4781,2024-05-01,Public Storage,Real Estate,REIT - Industrial,52141,8.9227
PSKY,2024,1,2024Q1,5756,2024-04-29,Paramount Skydance Corp,Communication Services,Entertainment,8295,-11.9028
PSX,2024,1,2024Q1,4058,2024-04-26,Phillips 66,Energy,Oil & Gas Refining & Marketing,51225,-12.1598
QCOM,2024,1,2024Q1,5344,2024-01-31,Qualcomm,Technology,Semiconductors,37123,12.585
RCL,2024,1,2024Q1,3755,2024-04-25,Royal Caribbean Group,Consumer Cyclical,Travel Services,48429,13.0476
RF,2024,1,2024Q1,5461,2024-04-19,Regions Financial Corporation,Financial Services,Banks - Regional,37119,-0.4211
RMD,2024,1,2024Q1,3234,2023-10-26,ResMed,Healthcare,Medical - Instruments & Supplies,58090,15.9217
ROST,2024,1,2024Q1,4259,2024-05-22,Ross Stores,Consumer Cyclical,Apparel - Retail,41355,11.6493
RSG,2024,1,2024Q1,4371,2024-04-30,Republic Services,Industrials,Waste Management,40521,-2.2274
RTX,2024,1,2024Q1,7019,2024-04-23,RTX Corporation,Industrials,Aerospace & Defense,55149,6.7743
RVTY,2024,1,2024Q1,6079,2024-04-29,Revvity,Healthcare,Medical - Diagnostics & Research,54615,8.0682
SBAC,2024,1,2024Q1,3182,2024-04-29,SBA Communications,Real Estate,REIT - Specialty,49765,-2.7738
SBUX,2024,1,2024Q1,5280,2024-01-30,Starbucks,Consumer Cyclical,Restaurants,68886,-2.5723
SCHW,2024,1,2024Q1,5623,2024-04-15,Charles Schwab Corporation,Financial Services,Financial - Capital Markets,52703,1.0852
SHW,2024,1,2024Q1,6557,2024-04-23,Sherwin-Williams,Basic Materials,Chemicals - Specialty,56658,-0.3331
SLB,2024,1,2024Q1,7029,2024-04-19,Schlumberger,Energy,Oil & Gas Equipment & Services,49526,-13.4865
SMCI,2024,1,2024Q1,2248,2023-11-01,Supermicro,Technology,Computer Hardware,30491,18.9457
SNA,2024,1,2024Q1,6198,2024-04-18,Snap-on,Industrials,Manufacturing - Tools & Accessories,59382,-3.7531
SPG,2024,1,2024Q1,5050,2024-05-06,Simon Property Group,Real Estate,REIT - Retail,38654,1.2462
SPGI,2024,1,2024Q1,7049,2024-04-25,S&P Global,Financial Services,Financial - Data & Stock Exchanges,56627,3.7408
STLD,2024,1,2024Q1,2399,2024-04-24,Steel Dynamics,Basic Materials,Steel,49281,-4.3306
STT,2024,1,2024Q1,4928,2024-04-12,State Street Corporation,Financial Services,Asset Management,54942,2.0024
STX,2024,1,2024Q1,4016,2023-10-26,Seagate Technology,Technology,Computer Hardware,49853,20.1043
STZ,2024,1,2024Q1,4804,2023-06-30,Constellation Brands,Consumer Defensive,Beverages - Wineries & Distilleries,44808,8.4262
SYF,2024,1,2024Q1,3622,2024-04-24,Synchrony Financial,Financial Services,Financial - Credit Services,57932,0.4666
SYK,2024,1,2024Q1,5155,2024-04-30,Stryker Corporation,Healthcare,Medical - Devices,52601,2.225
SYY,2024,1,2024Q1,6003,2023-10-31,Sysco,Consumer Defensive,Food Distribution,63164,14.9527
T,2024,1,2024Q1,6150,2024-04-24,AT&T,Communication Services,Telecommunications Services,59024,10.7879
TAP,2024,1,2024Q1,6394,2024-04-30,Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,50699,-19.7923
TDY,2024,1,2024Q1,2721,2024-04-24,Teledyne Technologies,Technology,"Hardware, Equipment & Parts",33270,-3.454
TECH,2024,1,2024Q1,2610,2023-10-31,Bio-Techne,Healthcare,Biotechnology,59655,30.6497
TEL,2024,1,2024Q1,4098,2024-01-24,TE Connectivity,Technology,"Hardware, Equipment & Parts",56203,5.8002
TER,2024,1,2024Q1,2711,2024-04-25,Teradyne,Technology,Semiconductors,50851,39.9206
TFC,2024,1,2024Q1,5541,2024-04-22,Truist Financial,Financial Services,Banks - Regional,59110,-0.4076
TGT,2024,1,2024Q1,6324,2024-05-22,Target Corporation,Consumer Defensive,Discount Stores,58417,-4.532
TMO,2024,1,2024Q1,4847,2024-04-24,Thermo Fisher Scientific,Healthcare,Medical - Diagnostics & Research,49560,0.9137
TMUS,2024,1,2024Q1,2919,2024-04-25,T-Mobile US,Communication Services,Telecommunications Services,61711,10.1432
TPR,2024,1,2024Q1,4837,2023-11-09,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,62887,34.9235
TRGP,2024,1,2024Q1,2429,2024-05-02,Targa Resources,Energy,Oil & Gas Midstream,46021,5.8625
TRMB,2024,1,2024Q1,2681,2024-05-03,Trimble Inc.,Technology,"Hardware, Equipment & Parts",51645,-7.2724
TSN,2024,1,2024Q1,4792,2024-02-05,Tyson Foods,Consumer Defensive,Agricultural Farm Products,56608,1.4372
TTWO,2024,1,2024Q1,3142,2023-08-08,Take-Two Interactive,Technology,Electronic Gaming & Multimedia,42638,-2.997
TXN,2024,1,2024Q1,5133,2024-04-23,Texas Instruments,Technology,Semiconductors,30264,18.5955
TXT,2024,1,2024Q1,6304,2024-04-25,Textron,Industrials,Aerospace & Defense,40474,-8.9459
TYL,2024,1,2024Q1,2731,2024-04-25,Tyler Technologies,Technology,Software - Application,47761,14.9976
UBER,2024,1,2024Q1,2279,2024-05-08,Uber,Technology,Software - Application,33643,-0.3124
UDR,2024,1,2024Q1,3554,2024-05-01,"UDR, Inc.",Real Estate,REIT - Residential,68606,4.8057
ULTA,2024,1,2024Q1,3524,2024-05-30,Ulta Beauty,Consumer Cyclical,Specialty Retail,53062,6.2555
